num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
9,6.000000,6.051730,0.015172,0.001736,492414.000000,3194445.175830,24977.108705,99164.000000,0.001437,2,1
6,14.000000,7.132397,0.015340,0.001749,492330.000000,3194402.381449,24977.001719,99158.000000,0.002235,2,1
4,8.000000,7.646589,0.002222,0.000339,498889.000000,3198916.355795,24989.163558,99830.000000,0.000852,4,1
4,12.000000,5.909588,0.015436,0.001757,492282.000000,3194378.743096,24976.942623,99154.000000,0.001277,2,1
8,16.000000,7.808919,0.015692,0.001776,492154.000000,3194316.271745,24976.786445,99146.000000,0.003406,2,1
3,5.000000,4.548926,0.015722,0.001780,492139.000000,3194302.624966,24976.718211,99143.000000,0.000399,2,1
1,5.000000,4.626716,0.002232,0.000340,498884.000000,3198911.729079,24989.117291,99829.000000,0.000133,4,1
16,8.000000,7.995698,0.015978,0.001820,492011.000000,3194174.693797,24976.078555,99127.000000,0.003406,2,1
2,5.000000,5.111099,0.002252,0.000343,498874.000000,3198901.506881,24989.015069,99827.000000,0.000266,4,1
4,11.000000,5.459138,0.016066,0.001827,491967.000000,3194152.857245,24976.023963,99123.000000,0.001171,2,1
1,5.000000,4.566410,0.002262,0.000345,498869.000000,3198896.940471,24988.969405,99826.000000,0.000133,4,1
1,8.000000,4.065202,0.016082,0.001829,491959.000000,3194148.792043,24976.013800,99122.000000,0.000213,2,1
2,9.000000,4.519162,0.016118,0.001831,491941.000000,3194139.753719,24975.991205,99120.000000,0.000479,2,1
9,6.000000,6.051730,0.016226,0.001848,491887.000000,3194085.288153,24975.718877,99111.000000,0.001437,2,1
3,6.000000,6.450559,0.002298,0.000351,498851.000000,3198877.588793,24988.775888,99823.000000,0.000479,4,1
6,5.000000,5.340891,0.016286,0.001858,491857.000000,3194053.242807,24975.558650,99105.000000,0.000798,2,1
3,7.000000,6.542847,0.002340,0.000357,498830.000000,3198857.960252,24988.579603,99820.000000,0.000559,4,1
16,8.000000,7.995698,0.016542,0.001898,491729.000000,3193925.311638,24974.918994,99089.000000,0.003406,2,1
11,7.000000,6.550209,0.016696,0.001921,491652.000000,3193853.259338,24974.558733,99078.000000,0.002049,2,1
4,8.000000,7.646589,0.002404,0.000366,498798.000000,3198827.373895,24988.273739,99816.000000,0.000852,4,1
1,5.000000,4.626716,0.002414,0.000368,498793.000000,3198822.747178,24988.227472,99815.000000,0.000133,4,1
6,14.000000,7.132397,0.016864,0.001934,491568.000000,3193810.464957,24974.451747,99072.000000,0.002235,2,1
6,5.000000,5.340891,0.016924,0.001944,491538.000000,3193778.419611,24974.291520,99066.000000,0.000798,2,1
2,5.000000,5.111099,0.002434,0.000371,498783.000000,3198812.524981,24988.125250,99813.000000,0.000266,4,1
4,12.000000,5.909588,0.017020,0.001952,491490.000000,3193754.781258,24974.232424,99062.000000,0.001277,2,1
8,16.000000,7.808919,0.017276,0.001971,491362.000000,3193692.309907,24974.076246,99054.000000,0.003406,2,1
1,5.000000,4.566410,0.002444,0.000373,498778.000000,3198807.958570,24988.079586,99812.000000,0.000133,4,1
3,5.000000,4.548926,0.017306,0.001975,491347.000000,3193678.663128,24974.008012,99051.000000,0.000399,2,1
3,6.000000,6.450559,0.002480,0.000379,498760.000000,3198788.606892,24987.886069,99809.000000,0.000479,4,1
11,7.000000,6.550209,0.017460,0.001998,491270.000000,3193606.610828,24973.647750,99040.000000,0.002049,2,1
4,11.000000,5.459138,0.017548,0.002005,491226.000000,3193584.774276,24973.593159,99036.000000,0.001171,2,1
3,7.000000,6.542847,0.002522,0.000385,498739.000000,3198768.978352,24987.689784,99806.000000,0.000559,4,1
1,8.000000,4.065202,0.017564,0.002006,491218.000000,3193580.709074,24973.582996,99035.000000,0.000213,2,1
2,9.000000,4.519162,0.017600,0.002009,491200.000000,3193571.670750,24973.560400,99033.000000,0.000479,2,1
9,6.000000,6.051730,0.017708,0.002026,491146.000000,3193517.205184,24973.288072,99024.000000,0.001437,2,1
6,14.000000,7.132397,0.017876,0.002039,491062.000000,3193474.410803,24973.181086,99018.000000,0.002235,2,1
4,8.000000,7.646589,0.002586,0.000394,498707.000000,3198738.391994,24987.383920,99802.000000,0.000852,4,1
4,12.000000,5.909588,0.017972,0.002047,491014.000000,3193450.772450,24973.121991,99014.000000,0.001277,2,1
