num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
1,5.000000,4.566410,0.013940,0.001181,493030.000000,3196222.334565,24981.380488,0.000000,0.000133,1,1
1,5.000000,4.626716,0.013950,0.001182,493025.000000,3196217.707848,24981.334221,0.000000,0.000133,1,1
3,6.000000,6.450559,0.013986,0.001188,493007.000000,3196198.356170,24981.140704,0.000000,0.000479,1,1
3,6.000000,6.106980,0.014022,0.001194,492989.000000,3196180.035230,24980.957494,0.000000,0.000479,1,1
6,27.000000,7.132397,0.014346,0.001207,492827.000000,3196137.240849,24980.850508,0.000000,0.004311,1,1
4,8.000000,7.646589,0.014410,0.001217,492795.000000,3196106.654491,24980.544645,0.000000,0.000852,1,1
4,17.000000,5.459138,0.014546,0.001223,492727.000000,3196084.817940,24980.490053,0.000000,0.001810,1,1
8,31.000000,7.808919,0.015042,0.001243,492479.000000,3196022.346589,24980.333875,0.000000,0.006600,1,1
1,8.000000,4.065202,0.015058,0.001244,492471.000000,3196018.281386,24980.323712,0.000000,0.000213,1,1
3,6.000000,5.646779,0.015094,0.001250,492453.000000,3196001.341050,24980.255478,0.000000,0.000479,1,1
16,16.000000,15.987094,0.015606,0.001330,492197.000000,3195745.547542,24979.615822,0.000000,0.006813,1,1
4,20.000000,5.974332,0.015766,0.001337,492117.000000,3195721.650214,24979.556079,0.000000,0.002129,1,1
3,6.000000,6.106980,0.015802,0.001343,492099.000000,3195703.329275,24979.372870,0.000000,0.000479,1,1
6,27.000000,7.132397,0.016126,0.001356,491937.000000,3195660.534893,24979.265884,0.000000,0.004311,1,1
4,8.000000,7.646589,0.016190,0.001366,491905.000000,3195629.948535,24978.960020,0.000000,0.000852,1,1
8,31.000000,7.808919,0.016686,0.001385,491657.000000,3195567.477184,24978.803842,0.000000,0.006600,1,1
1,8.000000,4.065202,0.016702,0.001386,491649.000000,3195563.411982,24978.793679,0.000000,0.000213,1,1
3,6.000000,5.646779,0.016738,0.001392,491631.000000,3195546.471645,24978.725445,0.000000,0.000479,1,1
16,16.000000,15.987094,0.017250,0.001472,491375.000000,3195290.678138,24978.085789,0.000000,0.006813,1,1
4,20.000000,5.974332,0.017410,0.001479,491295.000000,3195266.780810,24978.026046,0.000000,0.002129,1,1
